Dist Code,Year,State Code,State Name,Dist Name,TOTAL AREA (1000 ha),FOREST AREA (1000 ha),BARREN AND UNCULTIVABLE LAND AREA (1000 ha),LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),CULTIVABLE WASTE LAND AREA (1000 ha),PERMANENT PASTURES AREA (1000 ha),OTHER FALLOW AREA (1000 ha),CURRENT FALLOW AREA (1000 ha),NET CROPPED AREA (1000 ha),GROSS CROPPED AREA (1000 ha),CROPING INTENSITY (Percent)
712,2017,8,Orissa,Sambalpur,666.0,363.0,18.0,38.0,19.0,13.0,17.0,2.0,192.0,268.0,139.58
713,2016,8,Orissa,Sundargarh,971.0,496.0,66.0,29.0,16.0,26.0,0.0,25.0,288.0,389.0,135.07
713,2017,8,Orissa,Sundargarh,971.0,496.0,66.0,29.0,16.0,26.0,0.0,28.0,285.0,373.0,130.88
714,2016,8,Orissa,Bhadrak,250.0,10.0,1.0,33.0,11.0,11.0,5.0,13.0,163.0,208.0,127.61
714,2017,8,Orissa,Bhadrak,250.0,10.0,1.0,33.0,11.0,11.0,5.0,2.0,174.0,217.0,124.71
716,2016,8,Orissa,Jagatsinghapur,167.0,13.0,13.0,13.0,6.0,7.0,7.0,16.0,88.0,186.0,211.36
716,2017,8,Orissa,Jagatsinghapur,167.0,13.0,13.0,13.0,6.0,7.0,7.0,21.0,83.0,183.0,220.48
717,2016,8,Orissa,Jajapur,290.0,72.0,5.0,51.0,4.0,4.0,5.0,13.0,132.0,235.0,178.03
717,2017,8,Orissa,Jajapur,290.0,72.0,5.0,51.0,4.0,4.0,5.0,22.0,123.0,223.0,181.3
718,2016,8,Orissa,Kendrapara,264.0,25.0,5.0,49.0,6.0,8.0,14.0,25.0,127.0,241.0,189.76
718,2017,8,Orissa,Kendrapara,264.0,25.0,5.0,49.0,6.0,8.0,14.0,20.0,132.0,235.0,178.03
719,2016,8,Orissa,Angul,638.0,272.0,7.0,48.0,19.0,36.0,17.0,24.0,192.0,300.0,156.25
719,2017,8,Orissa,Angul,638.0,272.0,7.0,48.0,19.0,36.0,17.0,19.0,197.0,309.0,156.85
720,2016,8,Orissa,Gajapati,433.0,247.0,68.0,12.0,4.0,12.0,6.0,2.0,74.0,140.0,189.19
720,2017,8,Orissa,Gajapati,433.0,247.0,68.0,12.0,4.0,12.0,6.0,0.0,76.0,135.0,177.63
721,2016,8,Orissa,Nuapada,385.0,185.0,2.0,3.0,2.0,2.0,1.0,0.0,189.0,276.0,146.03
721,2017,8,Orissa,Nuapada,385.0,185.0,2.0,3.0,2.0,2.0,1.0,0.0,189.0,275.0,145.5
722,2016,8,Orissa,Malkangiri,579.0,335.0,38.0,23.0,4.0,21.0,15.0,2.0,140.0,212.0,151.43
722,2017,8,Orissa,Malkangiri,579.0,335.0,38.0,23.0,4.0,21.0,15.0,0.0,142.0,217.0,152.82
723,2016,8,Orissa,Nawarangpur,529.0,246.0,9.0,44.0,15.0,8.0,8.0,3.0,183.0,286.0,156.28
723,2017,8,Orissa,Nawarangpur,529.0,246.0,9.0,44.0,15.0,8.0,8.0,0.0,186.0,275.0,147.85
724,2016,8,Orissa,Rayagada,707.0,281.0,38.0,124.0,22.0,26.0,5.0,21.0,172.0,253.0,147.09
724,2017,8,Orissa,Rayagada,707.0,281.0,38.0,124.0,22.0,26.0,5.0,19.0,174.0,243.0,139.66
725,2016,8,Orissa,Khurda,281.0,62.0,15.0,46.0,8.0,5.0,6.0,9.0,120.0,189.0,157.5
725,2017,8,Orissa,Khurda,281.0,62.0,15.0,46.0,8.0,5.0,6.0,28.0,101.0,184.0,182.18
726,2016,8,Orissa,Nayagarh,389.0,208.0,6.0,25.0,5.0,4.0,1.0,6.0,128.0,221.0,172.66
726,2017,8,Orissa,Nayagarh,389.0,208.0,6.0,25.0,5.0,4.0,1.0,15.0,119.0,227.0,190.76
728,2016,8,Orissa,Boudh,310.0,128.0,12.0,21.0,20.0,17.0,4.0,5.0,84.0,129.0,153.57
728,2017,8,Orissa,Boudh,310.0,128.0,12.0,21.0,20.0,17.0,4.0,3.0,86.0,138.0,160.47
729,2016,8,Orissa,Bargarh,584.0,122.0,20.0,47.0,15.0,20.0,6.0,25.0,324.0,425.0,131.17
729,2017,8,Orissa,Bargarh,584.0,122.0,20.0,47.0,15.0,20.0,6.0,25.0,324.0,448.0,138.27
730,2016,8,Orissa,Deogarh,294.0,156.0,6.0,51.0,6.0,5.0,2.0,5.0,62.0,102.0,164.52
730,2017,8,Orissa,Deogarh,294.0,156.0,6.0,51.0,6.0,5.0,2.0,0.0,67.0,113.0,168.66
731,2016,8,Orissa,Jharsuguda,208.0,20.0,17.0,39.0,15.0,20.0,3.0,13.0,75.0,84.0,112.0
731,2017,8,Orissa,Jharsuguda,208.0,20.0,17.0,39.0,15.0,20.0,3.0,28.0,60.0,87.0,145.0
732,2016,8,Orissa,Sonepur,234.0,41.0,12.0,22.0,8.0,13.0,7.0,1.0,127.0,222.0,174.8
732,2017,8,Orissa,Sonepur,234.0,41.0,12.0,22.0,8.0,13.0,7.0,2.0,126.0,222.0,176.19
801,2016,13,West Bengal,24 - Paraganas South,948.71,426.3,0.37,147.29,0.01,0.08,0.2,9.16,360.3,530.68,147.29
801,2017,13,West Bengal,24 - Paraganas South,948.71,426.3,0.3,149.64,0.01,0.06,0.26,9.25,358.44,562.99,157.07
802,2016,13,West Bengal,24 - Paraganas North,386.52,0.09,0.03,131.54,0.04,0.0,0.0,19.11,231.0,489.14,211.75
802,2017,13,West Bengal,24 - Paraganas North,386.52,0.09,0.01,133.15,0.06,0.0,0.0,18.3,230.94,476.32,206.25
803,2016,13,West Bengal,Nadia,390.66,1.23,0.31,89.98,0.37,0.07,0.01,2.45,293.39,678.5,231.26
803,2017,13,West Bengal,Nadia,390.66,1.23,0.29,90.17,0.3,0.06,0.02,1.88,293.57,670.87,228.52
804,2016,13,West Bengal,Murshidabad,532.5,0.77,1.31,128.95,0.23,0.06,0.01,0.78,398.22,983.08,246.87
804,2017,13,West Bengal,Murshidabad,532.5,0.77,1.3,128.45,0.24,0.03,0.01,0.6,398.34,941.0,236.23
805,2016,13,West Bengal,Burdwan,698.76,22.79,0.29,216.53,1.53,0.01,0.16,1.34,455.3,738.26,162.15
805,2017,13,West Bengal,Burdwan,537.3,14.54,0.1,120.99,0.25,0.01,0.08,0.39,400.04,733.94,183.47
806,2016,13,West Bengal,Birbhum,451.12,15.85,0.03,103.58,1.05,0.13,0.71,2.02,327.03,578.72,176.96
806,2017,13,West Bengal,Birbhum,451.12,15.85,0.03,104.02,1.06,0.15,0.75,1.58,326.53,616.73,188.87
807,2016,13,West Bengal,Bankura,688.0,148.93,1.66,164.44,1.62,0.12,0.66,31.17,338.33,520.85,153.95
807,2017,13,West Bengal,Bankura,688.0,148.93,1.5,163.15,1.97,0.13,0.5,31.0,339.87,535.01,157.42
810,2016,13,West Bengal,Hooghly,313.38,0.29,0.04,99.3,0.46,0.06,0.0,0.74,210.85,512.64,243.13
810,2017,13,West Bengal,Hooghly,313.38,0.29,0.03,99.4,0.44,0.05,0.0,0.52,210.89,522.26,247.65
811,2016,13,West Bengal,Howrah,138.68,0.0,0.0,51.13,0.08,0.0,0.15,3.38,82.44,165.51,200.76
811,2017,13,West Bengal,Howrah,138.68,0.0,0.0,52.2,0.08,0.0,0.2,2.64,82.22,162.1,197.15
812,2016,13,West Bengal,Jalpaiguri,339.5,64.39,0.44,64.71,0.2,0.0,0.0,3.82,203.7,360.03,176.75
812,2017,13,West Bengal,Jalpaiguri,339.5,64.39,0.5,65.21,0.02,0.01,0.0,2.8,203.77,334.42,164.12
813,2016,13,West Bengal,Darjeeling,325.47,124.58,2.62,41.64,1.37,0.51,2.34,12.06,137.45,202.25,147.14
813,2017,13,West Bengal,Darjeeling,220.11,67.66,0.74,25.55,0.5,0.05,0.77,8.01,115.27,153.4,133.08
814,2016,13,West Bengal,Malda,370.86,1.68,0.2734880202572505,83.56,0.06,1.6186320920281556,0.33,45.9,236.66,465.55,196.72
814,2017,13,West Bengal,Malda,370.86,1.68,0.0,84.84,0.09,0.0,0.06,48.8,233.68,470.66,201.41
815,2016,13,West Bengal,Kalimpong,495.2547590361511,100.15693293238732,27.469007328498318,45.91524735130524,19.29845310275758,16.39424005634292,19.288192843404904,24.66877272739708,236.6986186743286,344.9852893955081,160.38695573614285
815,2017,13,West Bengal,Kalimpong,105.36,56.91,1.52,17.71,0.55,0.3,0.79,2.81,23.26,54.27,233.32
816,2016,13,West Bengal,Cooch Behar,331.57,4.26,2.2245887216066382,64.14,0.18,0.01,2.862869398738038,0.8,256.13,509.46,198.91
816,2017,13,West Bengal,Cooch Behar,331.57,4.26,0.0,63.8,0.18,0.0,0.0,0.9,256.93,539.3,209.9
817,2016,13,West Bengal,Purulia,625.65,75.05,1.48,112.13,5.05,0.78,4.07,113.11,309.25,355.5,114.96
817,2017,13,West Bengal,Purulia,625.65,75.05,1.1,109.54,5.11,0.73,3.08,112.84,313.61,367.51,117.19
819,2016,13,West Bengal,Uttar Dinajpur,312.47,0.58,0.02,35.24,0.18,6.836017349228406,0.02,0.32,274.38,508.16,185.2
819,2017,13,West Bengal,Uttar Dinajpur,312.47,0.58,0.03,35.74,0.17,0.0,0.01,0.2,273.84,527.71,192.71
820,2016,13,West Bengal,Dakshin Dinajpur,221.91,0.93,0.02,32.12,0.15,4.199386108555637,0.08,0.05,188.12,305.24,162.26
