Dist Code,Year,State Code,State Name,Dist Name,CANALS AREA (1000 ha),TANKS AREA (1000 ha),TUBE WELLS AREA (1000 ha),OTHER WELLS AREA (1000 ha),TOTAL WELLS AREA (1000 ha),OTHER SOURCES AREA (1000 ha),NET AREA (1000 ha),GROSS AREA (1000 ha)
1005,2017,3,Gujarat,Patan,57.5,0.8,143.9,10.6,154.5,33.7,246.5,283.3
1006,2016,3,Gujarat,Porbandar,0.0,0.0,0.0,24.2,24.2,11.3,35.6,65.8
1006,2017,3,Gujarat,Porbandar,0.0,0.0,0.0,31.1,31.1,7.3,38.4,78.8
1007,2016,4,Haryana,Fatehabad,61.0,4.128871796417167,157.0,4.0244320901914,157.0,7.1127167646722205,218.0,426.0
1007,2017,4,Haryana,Fatehabad,63.0,4.128105963958285,155.0,4.0214008396729675,155.0,7.104957897678751,218.0,427.0
1008,2016,4,Haryana,Jhajjar,50.0,4.2037157156464335,88.0,4.569095233251996,88.0,8.560247937432699,138.0,187.0
1008,2017,4,Haryana,Jhajjar,66.0,4.200994584400101,73.0,4.408868957610007,73.0,8.11468298418955,139.0,227.0
1009,2016,4,Haryana,Panchkula,2.7410029504892304,4.352671876914965,15.0,4.589355302809433,15.0,5.727236549162753,15.0,27.0
1009,2017,4,Haryana,Panchkula,0.0,4.366098989683617,14.0,4.444823655428088,14.0,8.051154369508083,14.0,29.0
1010,2016,5,Karnataka,Bagalkote,24.1,0.004329994581860674,120.16,4.77,124.93,96.59,245.62,275.11
1010,2017,5,Karnataka,Bagalkote,35.78,0.0,125.03,3.54,128.57,102.94,267.29,300.46
1011,2016,5,Karnataka,Chamaraja Nagar,8.79,1.65,33.57,1.6,35.17,7.565415671177098,45.6,56.26
1011,2017,5,Karnataka,Chamaraja Nagar,2.79,0.49,40.03,1.45,41.48,0.0,44.76,59.79
1012,2016,5,Karnataka,Davanagere,69.46,0.91,81.93,0.00013256537927119894,81.93,8.11,160.41,181.0
1012,2017,5,Karnataka,Davanagere,37.75,1.11,109.86,0.0,109.86,6.64,155.35,182.26
1013,2016,5,Karnataka,Gadag,43.91,0.00030455074056057185,40.23,0.43,40.66,16.15,100.72,103.63
1013,2017,5,Karnataka,Gadag,26.9,1.38,37.6,0.46,38.05,13.54,79.88,83.16
1014,2016,5,Karnataka,Haveri,0.62,4.375302928577449,76.29,1.5659444876951447,76.29,13.3,90.21,111.14
1014,2017,5,Karnataka,Haveri,0.0,0.0,82.28,0.0,82.28,12.0,94.27,115.99
1015,2016,5,Karnataka,Koppal,31.49,4.307704864853088,70.85,1.5457026085933272,70.85,0.14,102.47,114.85
1015,2017,5,Karnataka,Koppal,42.02,0.0,80.14,0.0,80.14,0.15,122.31,135.21
1016,2016,5,Karnataka,Udupi,30.762978766607297,0.49,1.41,21.8,23.22,5.27,28.97,31.69
1016,2017,5,Karnataka,Udupi,0.0,0.46,1.7,23.27,24.96,6.36,31.79,32.07
1017,2016,9,Punjab,S.B.S Nagar,2.680755519581197,4.2684723235186315,96.26,4.4335932488687,96.26,5.436697869036229,96.26,178.03
1017,2017,9,Punjab,S.B.S Nagar,0.0,0.0,96.26,0.0,96.26,0.0,96.26,171.22
1018,2016,9,Punjab,Shri Mukatsar Sahib,228.12,3.869888831646813,46.83686119316276,1.894632371182059,41.925857650126176,7.565415671177098,228.12,452.21
1018,2017,9,Punjab,Shri Mukatsar Sahib,225.74,0.0,0.0,0.0,0.0,0.0,225.74,451.94
1019,2016,9,Punjab,Moga,2.621056674117952,4.171609450190823,193.27,4.135948962181676,193.27,4.761750018566452,193.27,383.62
1019,2017,9,Punjab,Moga,0.0,0.0,193.9,0.0,193.9,0.0,193.9,386.43
1020,2016,10,Rajasthan,Karoli,1.27,6.56,120.33,18.98,139.31,12.06,159.19,159.75
1020,2017,10,Rajasthan,Karoli,0.34,1.07,114.35,13.16,127.51,2.8,131.71,132.75
1022,2016,11,Tamil Nadu,Karur,2.15,2.7984374506455243,12.78,15.09,27.87,7.565415671177098,30.03,30.6
1022,2017,11,Tamil Nadu,Karur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1023,2016,11,Tamil Nadu,Namakkal,3.98,4.32838797440955,7.21,49.23,56.44,0.52,60.94,67.11
1023,2017,11,Tamil Nadu,Namakkal,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1024,2016,11,Tamil Nadu,Perambular,30.762978766607297,4.36102397205501,1.84,22.46,24.3,6.954408517248985,24.3,26.08
1024,2017,11,Tamil Nadu,Perambular,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1025,2016,11,Tamil Nadu,Theni,9.6,1.29,12.09,38.78,50.87,7.565415671177098,61.76,66.57
1025,2017,11,Tamil Nadu,Theni,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1026,2016,11,Tamil Nadu,Tiruvarur,149.5,3.976000652379378,44.20808745930486,5.73983325406088,43.21053727126794,7.565415671177098,149.5,219.44
1026,2017,11,Tamil Nadu,Tiruvarur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1027,2016,11,Tamil Nadu,Thiruvallur,30.762978766607297,12.61,75.41,5.36,80.77,6.7828834486501455,93.38,141.01
1027,2017,11,Tamil Nadu,Thiruvallur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1028,2016,12,Uttar Pradesh,Ambedkar Nagar,9.07,0.0,150.88,5.26,156.14,0.01,165.22,279.33
1028,2017,12,Uttar Pradesh,Ambedkar Nagar,9.07,0.0,151.64,4.5,156.15,0.01,165.22,279.49
1029,2016,12,Uttar Pradesh,Kushi Nagar Padrauna,38.59,0.01,142.09,4.5,146.59,4.07,189.26,305.13
1029,2017,12,Uttar Pradesh,Kushi Nagar Padrauna,38.58,0.11,141.91,4.58,146.5,4.06,189.25,305.12
1030,2016,16,Uttarakhand,Udham Singh Nagar,12.9,0.009302127135834226,98.55,21.71,120.26,0.17,133.34,253.75
1030,2017,16,Uttarakhand,Udham Singh Nagar,13.37,0.0,78.68,44.66,123.33,0.2,136.9,256.31
1031,2016,12,Uttar Pradesh,Auraiya,47.62,0.03,81.2,1.24,82.44,0.01,130.09,218.9
1031,2017,12,Uttar Pradesh,Auraiya,47.81,0.0,81.59,0.0,81.59,0.0,129.4,214.69
1032,2016,16,Uttarakhand,Bageshwar,3.35,3.974639560118019,46.21341230742614,18.741453874441305,46.78519066138679,2.17,5.52,10.88
1032,2017,16,Uttarakhand,Bageshwar,5.54,0.0,0.0,0.0,0.0,0.89,6.43,12.49
1033,2016,12,Uttar Pradesh,Bagpat,1.68,0.0,105.46,0.16,105.62,0.0,107.31,174.37
1033,2017,12,Uttar Pradesh,Bagpat,1.73,0.0,105.75,0.0,105.75,0.0,107.48,174.22
1034,2016,12,Uttar Pradesh,Balrampur,2.82,4.88,87.27,0.81,88.08,2.86,98.63,167.28
1034,2017,12,Uttar Pradesh,Balrampur,3.43,4.84,87.36,0.91,88.27,2.42,98.96,167.61
1035,2016,16,Uttarakhand,Champavat,0.16,4.434282331047048,1.31,1.5874134627136214,1.31,0.13,1.6,2.74
1035,2017,16,Uttarakhand,Champavat,0.18,0.0,1.19,0.0,1.19,0.26,1.62,2.9
1036,2016,12,Uttar Pradesh,Chandauli,103.59,0.9,10.08,0.09,10.16,2.42,117.07,215.45
1036,2017,12,Uttar Pradesh,Chandauli,104.52,0.45,10.09,0.0,10.09,1.97,117.04,215.41
1037,2016,12,Uttar Pradesh,Chitrakoot,4.32,0.28,77.93,1.36,79.29,0.53,84.43,93.25
1037,2017,12,Uttar Pradesh,Chitrakoot,4.53,0.28,76.83,3.72,80.55,0.68,86.04,94.59
1038,2016,12,Uttar Pradesh,G.B.Nagar,8.81,0.0,31.16,12.9,44.06,0.0,52.87,102.17
1038,2017,12,Uttar Pradesh,G.B.Nagar,8.81,0.0,32.04,12.02,44.06,0.0,52.87,101.85
1039,2016,12,Uttar Pradesh,Hathras,11.23,0.0,135.19,0.27,135.46,0.0,146.7,223.51
1039,2017,12,Uttar Pradesh,Hathras,11.23,0.0,135.26,0.27,135.53,0.0,146.76,223.42
1040,2016,12,Uttar Pradesh,Amroha J.B.Fulenagar,0.0,0.0,157.43,14.57,172.0,0.07,172.07,244.65
1040,2017,12,Uttar Pradesh,Amroha J.B.Fulenagar,0.0,0.0,157.64,14.57,172.21,0.03,172.24,245.3
1041,2016,12,Uttar Pradesh,Kannauj,5.95,0.0,135.28,5.11,140.39,0.0,146.35,244.97
1041,2017,12,Uttar Pradesh,Kannauj,6.89,0.0,134.63,4.99,139.63,0.0,146.52,245.16
1042,2016,12,Uttar Pradesh,Kushambi,12.42,0.0,83.27,0.47,83.74,0.0,96.15,157.96
1042,2017,12,Uttar Pradesh,Kushambi,12.47,0.0,84.03,0.47,84.5,0.0,96.97,159.54
1043,2016,16,Uttarakhand,Rudraprayag,2.3,3.9718620218106877,46.17304201558495,18.848909339661787,46.83794897135607,0.22,2.53,4.59
1043,2017,16,Uttarakhand,Rudraprayag,2.26,0.0,0.0,0.0,0.0,0.31,2.57,4.46
1044,2016,12,Uttar Pradesh,Santh Ravi Das Nagar Bhadoi,11.49,0.0,46.08,0.1,46.18,0.0,57.68,85.38
1044,2017,12,Uttar Pradesh,Santh Ravi Das Nagar Bhadoi,11.23,0.0,46.54,0.09,46.63,0.0,57.86,87.11
1045,2016,12,Uttar Pradesh,Santh Kabir Nagar,3.18,0.06,90.63,5.27,95.91,0.21,99.35,108.6
1045,2017,12,Uttar Pradesh,Santh Kabir Nagar,2.18,0.06,90.21,6.38,96.59,0.5,99.33,106.21
1046,2016,12,Uttar Pradesh,Shravasti,0.0,0.0,68.12,0.28,68.4,0.0,68.4,90.93
1046,2017,12,Uttar Pradesh,Shravasti,0.0,0.0,68.12,0.28,68.4,0.0,68.4,84.66
1047,2016,17,Assam,Bongaigaon,0.72,3.995237268839919,46.22711443021127,18.568550403357666,46.66261863232839,10.1,10.82,19.29
1047,2017,17,Assam,Bongaigaon,0.7,0.0,0.0,0.0,0.0,12.32,13.01,25.16
1048,2016,17,Assam,Dhemaji,0.18,4.4354730979395685,0.41,1.5878373885085044,0.41,0.28,0.87,0.87
1048,2017,17,Assam,Dhemaji,0.18,0.0,0.4,0.0,0.4,0.27,0.86,1.33
1049,2016,17,Assam,Hailakandi,1.95,4.206309862647581,44.02152457708413,5.462475635974503,42.812736709191284,7.565415671177098,1.95,1.95
1049,2017,17,Assam,Hailakandi,1.95,0.0,0.0,0.0,0.0,0.0,1.95,1.95
1050,2016,17,Assam,Marigaon,1.53,4.437022074403508,0.59,1.5883720809869508,0.59,2.3,4.42,5.51
1050,2017,17,Assam,Marigaon,1.53,0.2,0.59,0.0,0.59,2.1,4.42,5.51
1051,2016,17,Assam,Tinsukia,0.26,4.379747740554252,0.04,4.484991061094642,0.04,8.149709924295763,0.3,0.35
1051,2017,17,Assam,Tinsukia,0.27,0.0,0.16,0.0,0.16,0.0,0.43,0.43
1055,2016,14,Chhattisgarh,Dantewara,0.0009099308803744433,0.08,0.15,0.01,0.16,0.03,0.27,0.27
1055,2017,14,Chhattisgarh,Dantewara,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1056,2016,14,Chhattisgarh,Dhamtari,88.5,0.29,29.23,0.38,29.61,2.15,120.54,151.65
1056,2017,14,Chhattisgarh,Dhamtari,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1057,2016,6,Madhya Pradesh,Dindori,1.24,0.23,0.21,0.74,0.95,1.63,4.06,4.08
1057,2017,6,Madhya Pradesh,Dindori,1.78,0.01,0.48,0.4,0.88,1.53,4.19,4.22
1058,2016,6,Madhya Pradesh,Harda,104.19,4.32838797440955,26.63,27.35,53.98,23.32,181.49,181.49
1058,2017,6,Madhya Pradesh,Harda,105.28,0.0,26.78,28.91,55.69,22.24,183.21,183.43
1059,2016,14,Chhattisgarh,Janjgir,193.96,1.34,5.16,0.51,5.67,1.33,202.3,214.47
1059,2017,14,Chhattisgarh,Janjgir,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1060,2016,6,Madhya Pradesh,Barwani,6.04,1.86,29.05,61.47,90.52,31.79,130.22,130.22
1060,2017,6,Madhya Pradesh,Barwani,5.97,2.14,37.04,60.89,97.93,35.28,141.32,141.32
1061,2016,6,Madhya Pradesh,Katni,9.98,1.5,33.3,35.39,68.69,47.24,127.4,179.31
1061,2017,6,Madhya Pradesh,Katni,11.62,1.74,42.77,41.56,84.34,54.31,152.0,211.52
1062,2016,6,Madhya Pradesh,Neemuch,7.86,2.28,29.44,85.41,114.86,2.34,127.33,127.66
1062,2017,6,Madhya Pradesh,Neemuch,6.92,2.27,33.89,85.46,119.35,4.77,133.3,133.66
1063,2016,6,Madhya Pradesh,Sheopur Kalan,55.86,0.96,65.49,14.43,79.92,10.86,147.6,176.19
1063,2017,6,Madhya Pradesh,Sheopur Kalan,54.89,0.59,60.9,9.18,70.07,9.43,134.97,161.37
1064,2016,6,Madhya Pradesh,Umaria,1.97,1.34,14.2,7.82,22.02,9.77,35.1,35.1
1064,2017,6,Madhya Pradesh,Umaria,1.72,0.38,16.51,7.08,23.59,12.79,38.47,38.47
1065,2016,14,Chhattisgarh,Koriya,3.44,0.21,0.97,0.84,1.8,1.91,7.37,8.25
1065,2017,14,Chhattisgarh,Koriya,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1066,2016,14,Chhattisgarh,Jashpur,4.6,0.2,0.15,1.98,2.13,3.65,10.58,10.86
1066,2017,14,Chhattisgarh,Jashpur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1067,2016,14,Chhattisgarh,Korba,5.07,0.52,0.58,0.76,1.34,1.9,8.82,8.82
1067,2017,14,Chhattisgarh,Korba,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1068,2016,14,Chhattisgarh,Kawardha,22.25,0.00988787896310761,50.69,0.26,50.95,1.78,74.99,117.85
1068,2017,14,Chhattisgarh,Kawardha,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1069,2016,14,Chhattisgarh,Mahasmund,37.81,6.23,56.73,0.76,57.49,4.92,106.46,125.73
1069,2017,14,Chhattisgarh,Mahasmund,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1070,2016,14,Chhattisgarh,Kanker,4.14,2.5,12.27,0.23,12.5,5.7543701283968574e-05,19.14,31.17
1070,2017,14,Chhattisgarh,Kanker,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1071,2016,6,Madhya Pradesh,Anuppur,0.68,0.07,1.67,1.58,3.25,1.65,5.65,5.65
1071,2017,6,Madhya Pradesh,Anuppur,0.51,0.05,1.78,1.33,3.11,1.42,5.09,5.09
1072,2016,7,Maharashtra,Gondia,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1072,2017,7,Maharashtra,Gondia,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1073,2016,7,Maharashtra,Hingoli,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1073,2017,7,Maharashtra,Hingoli,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1074,2016,7,Maharashtra,Nandurbar,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1074,2017,7,Maharashtra,Nandurbar,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1075,2016,7,Maharashtra,Washim,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1075,2017,7,Maharashtra,Washim,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1076,2016,7,Maharashtra,Mumbai sub,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1076,2017,7,Maharashtra,Mumbai sub,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1077,2016,11,Tamil Nadu,Ariyalur,0.08,0.41,26.8,2.71,29.5,0.038355369842569154,30.0,37.3
1077,2017,11,Tamil Nadu,Ariyalur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1080,2016,11,Tamil Nadu,Krishnagiri,0.67,5.95,17.16,27.49,44.65,7.565415671177098,51.26,58.42
1080,2017,11,Tamil Nadu,Krishnagiri,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1081,2016,6,Madhya Pradesh,Ashoknagar,10.34,7.25,118.76,34.92,153.68,51.82,223.09,223.09
1081,2017,6,Madhya Pradesh,Ashoknagar,11.65,6.69,161.5,36.64,198.14,42.21,258.69,258.69
1082,2016,6,Madhya Pradesh,Burhanpur,0.00037188221723027937,1.1,27.78,28.34,56.12,3.73,60.95,69.2
1082,2017,6,Madhya Pradesh,Burhanpur,0.87,0.37,32.69,27.8,60.49,1.24,62.97,73.92
2001,2016,3,Gujarat,Tapi,25.6,0.0,4.7,16.3,21.0,17.3,63.9,105.6
2001,2017,3,Gujarat,Tapi,36.2,0.0,6.6,15.8,22.4,5.8,64.4,106.4
2002,2016,4,Haryana,Mewat,11.0,4.302558068092354,58.0,4.390058493737367,58.0,7.961603226174552,69.0,122.0
2002,2017,4,Haryana,Mewat,14.0,4.2959348941602205,59.0,4.417724865890687,59.0,8.045504861370425,73.0,122.0
2003,2016,4,Haryana,Palwal,21.0,4.2687673539601665,78.0,4.281730136327301,78.0,7.692477487103949,99.0,191.0
2003,2017,4,Haryana,Palwal,21.0,4.268472426717844,78.0,4.290627716773802,78.0,7.717643757449415,99.0,189.0
2004,2016,5,Karnataka,Ramanagaram,0.19,0.42,30.56,21.515840402072968,30.56,0.06,31.23,35.47
2004,2017,5,Karnataka,Ramanagaram,7.4,0.36,27.97,0.0,27.97,0.06,35.79,39.17
2005,2016,5,Karnataka,Chikkaballapur,2.699143030205313,4.311508945583897,50.17,4.666141256680488,50.17,6.025080687777396,50.17,59.72
2005,2017,5,Karnataka,Chikkaballapur,0.0,0.0,49.12,0.0,49.12,0.0,49.12,59.73
2006,2016,6,Madhya Pradesh,Alirajpur,2.38,4.87,0.86,19.42,20.27,11.13,38.66,38.66
2006,2017,6,Madhya Pradesh,Alirajpur,2.11,4.2,3.05,17.12,20.16,9.16,35.63,36.24
2007,2016,6,Madhya Pradesh,Singrauli,5.67,0.93,5.82,13.16,18.97,6.73,32.31,36.56
2007,2017,6,Madhya Pradesh,Singrauli,5.43,0.71,6.51,14.25,20.76,7.22,34.12,42.22
2009,2016,9,Punjab,Taran Taran,10.58,4.147550992733892,207.03,4.132358660873269,207.03,7.3870183531976386,217.6,393.24
2009,2017,9,Punjab,Taran Taran,10.58,0.0,207.02,0.0,207.02,0.0,217.6,399.24
2010,2016,9,Punjab,Barnala,57.52,4.226855497213586,66.82,4.2267292012056465,66.82,7.579832850977673,124.34,245.55
2010,2017,9,Punjab,Barnala,56.66,0.0,66.69,0.0,66.69,0.0,123.35,243.94
2011,2016,9,Punjab,S.A.S Nagar,2.6755538124913016,4.2822280540198765,77.46,4.644490124329433,77.46,6.017569406429167,77.46,103.5
2011,2017,9,Punjab,S.A.S Nagar,0.0,0.0,77.37,0.0,77.37,0.0,77.37,99.23
2012,2016,10,Rajasthan,Pratapgarh,9.41,1.06,24.07,78.84,102.92,5.95,119.34,120.68
2012,2017,10,Rajasthan,Pratapgarh,9.25,0.37,21.92,85.34,107.26,4.87,121.75,123.13
2013,2016,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,13.58,0.0,74.06,53.82,127.87,0.49,141.94,230.52
2013,2017,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,13.57,0.0,74.37,53.18,127.55,0.72,141.83,230.63
2014,2016,14,Chhattisgarh,Bijapur,0.0007082066071326665,3.53,0.04,0.07,0.11,0.19,3.83,3.83
2014,2017,14,Chhattisgarh,Bijapur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2015,2016,14,Chhattisgarh,Narayanpur,0.07,0.0,0.04,0.0,0.04,0.1,0.21,0.21
2015,2017,14,Chhattisgarh,Narayanpur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2017,2016,17,Assam,Udalguri,17.3,0.12,47.06941150354416,19.297926629450632,48.87340412173356,0.13,17.55,18.79
2017,2017,17,Assam,Udalguri,17.3,0.12,0.0,0.0,0.0,0.14,17.56,17.56
2018,2016,17,Assam,Baksa,17.62,4.351585566915529,0.03,4.53111125638088,0.03,8.306431781424493,17.65,17.65
2018,2017,17,Assam,Baksa,11.07,0.0,0.04,0.0,0.04,0.0,11.11,11.11
2019,2016,17,Assam,Chirang,9.3,4.194507167589444,43.98052717603763,5.555683414968948,42.86230996930755,7.565415671177098,9.3,10.46
2019,2017,17,Assam,Chirang,8.6,0.0,0.0,0.0,0.0,0.0,8.6,8.6
2020,2016,11,Tamil Nadu,Thiruppur,11.21,0.92,14.3,75.66,89.95,0.03619957742474522,102.09,102.45
2020,2017,11,Tamil Nadu,Thiruppur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2023,2016,15,Jharkhand,Khunti,0.21,2.18,0.97,1.72,2.69,1.41,6.49,7.07
2023,2017,15,Jharkhand,Khunti,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2024,2016,15,Jharkhand,Ramgadh,0.0,0.76,0.0,0.81,0.81,0.18,1.75,2.05
2024,2017,15,Jharkhand,Ramgadh,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2025,2016,5,Karnataka,Yadagiri,122.57,4.97,12.04,6.69,18.73,2.3,148.57,161.12
2025,2017,5,Karnataka,Yadagiri,134.57,4.95,15.57,11.49,27.06,4.67,171.25,183.31
2026,2016,12,Uttar Pradesh,Amethi C.S.M.Nagar,56.78,0.0,75.88,0.25,76.12,0.0,132.9,213.5
2026,2017,12,Uttar Pradesh,Amethi C.S.M.Nagar,56.36,0.0,74.34,0.25,74.59,0.0,130.95,214.12
2027,2016,7,Maharashtra,Mumbai City,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2027,2017,7,Maharashtra,Mumbai City,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2028,2016,17,Assam,Kamrup(Metro),1.0,4.435869621085902,0.04,1.5843987827794768,0.04,0.88,1.93,2.73
2028,2017,17,Assam,Kamrup(Metro),0.8,0.04,0.19,0.02,0.21,0.08,1.12,1.73
2030,2016,9,Punjab,Pathankot,2.7021757294975757,4.314207706096491,47.97,4.657553824212043,47.97,5.995333385624739,47.97,58.53
2030,2017,9,Punjab,Pathankot,0.02,0.0,47.62,0.0,47.62,0.0,47.64,51.31
2031,2016,12,Uttar Pradesh,Sambhal,0.0,0.0,131.84,37.97,169.81,10.66,180.47,275.79
2031,2017,12,Uttar Pradesh,Sambhal,0.0,0.0,131.03,37.93,168.96,11.05,180.02,275.8
2032,2016,12,Uttar Pradesh,Shamli,6.11,0.0,99.59,0.29,99.88,0.0,105.99,169.74
2032,2017,12,Uttar Pradesh,Shamli,6.11,0.0,99.59,0.29,99.88,0.0,105.99,169.69
2033,2016,12,Uttar Pradesh,Hapur,5.6,0.0,79.25,2.16,81.41,0.0,87.01,144.73
2033,2017,12,Uttar Pradesh,Hapur,6.9,0.0,77.14,3.48,80.61,0.0,87.51,142.96
2034,2016,14,Chhattisgarh,Balod,60.05,4.85,25.82,0.28,26.1,0.33,91.33,117.69
2034,2017,14,Chhattisgarh,Balod,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2035,2016,14,Chhattisgarh,Baloda Bazar,85.34,2.41,18.24,1.14,19.37,4.07,111.19,119.09
2035,2017,14,Chhattisgarh,Baloda Bazar,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2036,2016,14,Chhattisgarh,Balrampur,1.32,1.2,0.17,2.71,2.88,9.01,14.4,15.08
2036,2017,14,Chhattisgarh,Balrampur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2037,2016,14,Chhattisgarh,Bemetra,12.1,1.28,69.1,0.34,69.44,1.1,83.92,147.31
2037,2017,14,Chhattisgarh,Bemetra,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2038,2016,14,Chhattisgarh,Gariaband,31.85,0.45,11.03,0.66,11.69,2.17,46.15,61.69
2038,2017,14,Chhattisgarh,Gariaband,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2039,2016,14,Chhattisgarh,Kondagaon,0.31,0.23,3.62,0.4,4.02,2.16,6.72,6.72
2039,2017,14,Chhattisgarh,Kondagaon,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2040,2016,14,Chhattisgarh,Mungli,54.36,0.02,9.41,0.04,9.45,0.02,63.84,77.09
2040,2017,14,Chhattisgarh,Mungli,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2041,2016,14,Chhattisgarh,Sukma,0.59,0.06,0.28,0.02,0.29,0.23,1.17,1.29
2041,2017,14,Chhattisgarh,Sukma,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
2042,2016,14,Chhattisgarh,Surajpur,1.17,0.48,0.96,2.58,3.53,12.03,17.2,18.61
