Dist Code,Year,State Code,State Name,Dist Name,NITROGEN KHARIF CONSUMPTION (tons),NITROGEN RABI CONSUMPTION (tons),PHOSPHATE KHARIF CONSUMPTION (tons),PHOSPHATE RABI CONSUMPTION (tons),POTASH KHARIF CONSUMPTION (tons),POTASH RABI CONSUMPTION (tons),TOTAL KHARIF CONSUMPTION (tons),TOTAL RABI CONSUMPTION (tons)
718,2016,8,Orissa,Kendrapara,4266.0,345.0,622.0,167.0,2048.0,6659.0,504.0,1293.0
718,2017,8,Orissa,Kendrapara,3874.0,456.0,751.0,223.0,1995.0,6325.0,561.0,1535.0
719,2016,8,Orissa,Angul,3622.0,638.0,806.0,240.0,1338.0,5598.0,509.0,1555.0
719,2017,8,Orissa,Angul,3434.0,648.0,920.0,205.0,1546.0,5628.0,479.0,1604.0
720,2016,8,Orissa,Gajapati,2885.0,265.0,425.0,8.0,629.0,3779.0,201.0,634.0
720,2017,8,Orissa,Gajapati,3131.0,243.0,444.0,0.0,946.0,4320.0,221.0,665.0
721,2016,8,Orissa,Nuapada,4767.0,746.0,1028.0,67.0,1526.0,7039.0,701.0,1796.0
721,2017,8,Orissa,Nuapada,5455.0,824.0,236.0,80.0,2227.0,8506.0,167.0,483.0
722,2016,8,Orissa,Malkangiri,4030.0,508.0,343.0,106.0,1438.0,5976.0,295.0,744.0
722,2017,8,Orissa,Malkangiri,5603.0,441.0,1752.0,480.0,1402.0,7446.0,1479.0,3711.0
723,2016,8,Orissa,Nawarangpur,18782.0,3232.0,4561.0,723.0,5659.0,27673.0,2743.0,8027.0
723,2017,8,Orissa,Nawarangpur,23643.0,3063.0,2872.0,1551.0,5651.0,32357.0,1718.0,6141.0
724,2016,8,Orissa,Rayagada,7044.0,1243.0,1031.0,150.0,2078.0,10365.0,242.0,1423.0
724,2017,8,Orissa,Rayagada,9177.0,1349.0,1027.0,183.0,3350.0,13876.0,282.0,1492.0
725,2016,8,Orissa,Khurda,4003.0,816.0,1192.0,303.0,952.0,5771.0,690.0,2185.0
725,2017,8,Orissa,Khurda,4590.0,1141.0,2808.0,1057.0,1303.0,7034.0,1590.0,5455.0
726,2016,8,Orissa,Nayagarh,4477.0,552.0,818.0,110.0,1017.0,6046.0,561.0,1489.0
726,2017,8,Orissa,Nayagarh,4517.0,1013.0,1167.0,171.0,1753.0,7283.0,554.0,1892.0
728,2016,8,Orissa,Boudh,3562.0,410.0,555.0,241.0,1397.0,5369.0,213.0,1009.0
728,2017,8,Orissa,Boudh,3192.0,523.0,407.0,36.0,1009.0,4724.0,6.0,449.0
729,2016,8,Orissa,Bargarh,12146.0,2958.0,829.0,673.0,6734.0,21838.0,923.0,2425.0
729,2017,8,Orissa,Bargarh,17257.0,4348.0,15965.0,4005.0,8662.0,30267.0,7033.0,27003.0
730,2016,8,Orissa,Deogarh,2138.0,377.0,325.0,24.0,945.0,3460.0,162.0,511.0
730,2017,8,Orissa,Deogarh,1896.0,430.0,197.0,30.0,944.0,3270.0,147.0,374.0
731,2016,8,Orissa,Jharsuguda,3006.0,550.0,292.0,23.0,1492.0,5048.0,247.0,562.0
731,2017,8,Orissa,Jharsuguda,2977.0,700.0,395.0,22.0,1271.0,4948.0,130.0,547.0
732,2016,8,Orissa,Sonepur,4471.0,1065.0,1657.0,531.0,1603.0,7139.0,776.0,2964.0
732,2017,8,Orissa,Sonepur,4198.0,1128.0,1905.0,590.0,1906.0,7232.0,797.0,3292.0
801,2016,13,West Bengal,24 - Paraganas South,8854.0,3070.0,17356.0,6045.0,4927.0,16851.0,13402.0,36803.0
801,2017,13,West Bengal,24 - Paraganas South,8874.0,3030.0,16654.0,5103.0,4956.0,16860.0,8819.0,30576.0
802,2016,13,West Bengal,24 - Paraganas North,15286.0,6234.0,23789.0,9278.0,6153.0,27673.0,10602.0,43669.0
802,2017,13,West Bengal,24 - Paraganas North,13467.0,6352.0,20922.0,9264.0,6184.0,26003.0,10488.0,40674.0
803,2016,13,West Bengal,Nadia,19796.0,7393.0,34362.0,8818.0,9423.0,36612.0,16912.0,60092.0
803,2017,13,West Bengal,Nadia,20640.0,8266.0,33774.0,9446.0,10167.0,39073.0,14687.0,57907.0
804,2016,13,West Bengal,Murshidabad,28477.0,9793.0,49126.0,11912.0,11157.0,49427.0,22156.0,83194.0
804,2017,13,West Bengal,Murshidabad,31190.0,11023.0,42269.0,14738.0,14893.0,57106.0,21677.0,78684.0
805,2016,13,West Bengal,Burdwan,31144.0,13078.0,46920.0,23625.0,18953.0,63175.0,30664.0,101209.0
805,2017,13,West Bengal,Burdwan,30497.0,15787.0,46639.0,27273.0,18450.0,64734.0,34026.0,107938.0
806,2016,13,West Bengal,Birbhum,23108.0,7661.0,26354.0,6614.0,9994.0,40763.0,8214.0,41182.0
806,2017,13,West Bengal,Birbhum,21525.0,7897.0,27163.0,9673.0,10371.0,39793.0,11918.0,48754.0
807,2016,13,West Bengal,Bankura,17037.0,7126.0,19155.0,9125.0,9627.0,33790.0,13023.0,41303.0
807,2017,13,West Bengal,Bankura,15844.0,9004.0,18280.0,11303.0,11525.0,36373.0,15137.0,44720.0
810,2016,13,West Bengal,Hooghly,16737.0,12131.0,37373.0,26214.0,14319.0,43187.0,31622.0,95209.0
810,2017,13,West Bengal,Hooghly,15261.0,11857.0,36076.0,27311.0,12786.0,39904.0,32035.0,95422.0
811,2016,13,West Bengal,Howrah,3121.0,892.0,7154.0,3142.0,1273.0,5286.0,4926.0,15222.0
811,2017,13,West Bengal,Howrah,2076.0,1082.0,7992.0,3908.0,1235.0,4393.0,4739.0,16639.0
812,2016,13,West Bengal,Jalpaiguri,29644.0,13990.0,35746.0,14277.0,5640.0,49274.0,16189.0,66212.0
812,2017,13,West Bengal,Jalpaiguri,25630.0,17626.0,37805.0,18661.0,5788.0,49044.0,18729.0,75195.0
813,2016,13,West Bengal,Darjeeling,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
813,2017,13,West Bengal,Darjeeling,290.0,195.0,1488.0,274.0,3.0,488.0,20.0,1782.0
814,2016,13,West Bengal,Malda,18916.0,7076.0,39112.0,10510.0,6359.0,32351.0,16000.0,65622.0
814,2017,13,West Bengal,Malda,14268.0,7203.0,32122.0,12180.0,4950.0,26421.0,18324.0,62626.0
815,2016,13,West Bengal,Kalimpong,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
815,2017,13,West Bengal,Kalimpong,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
816,2016,13,West Bengal,Cooch Behar,6649.0,1927.0,18015.0,5142.0,3038.0,11614.0,9006.0,32163.0
816,2017,13,West Bengal,Cooch Behar,5083.0,1954.0,18617.0,8019.0,2310.0,9347.0,12117.0,38753.0
817,2016,13,West Bengal,Purulia,7727.0,1191.0,1613.0,296.0,2770.0,11688.0,796.0,2705.0
817,2017,13,West Bengal,Purulia,7714.0,1324.0,2582.0,737.0,2660.0,11698.0,833.0,4152.0
819,2016,13,West Bengal,Uttar Dinajpur,20932.0,7622.0,41565.0,10975.0,5421.0,33975.0,19500.0,72040.0
819,2017,13,West Bengal,Uttar Dinajpur,18295.0,8273.0,38436.0,13751.0,5709.0,32277.0,21392.0,73579.0
820,2016,13,West Bengal,Dakshin Dinajpur,9300.0,4668.0,25646.0,10425.0,4465.0,18433.0,12023.0,48094.0
820,2017,13,West Bengal,Dakshin Dinajpur,9968.0,6985.0,24009.0,13994.0,4259.0,21212.0,12678.0,50681.0
821,2016,13,West Bengal,Kolkata,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
821,2017,13,West Bengal,Kolkata,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
823,2016,13,West Bengal,East Midnapore Purba Midnapore,13973.0,4613.0,22356.0,8647.0,8452.0,27038.0,18965.0,49968.0
823,2017,13,West Bengal,East Midnapore Purba Midnapore,10665.0,5641.0,22108.0,13638.0,7779.0,24085.0,17961.0,53707.0
824,2016,13,West Bengal,West Midnapore,22739.0,13999.0,40425.0,22806.0,15185.0,51923.0,31050.0,94281.0
824,2017,13,West Bengal,West Midnapore,24636.0,16117.0,43931.0,29165.0,19274.0,60027.0,37219.0,110315.0
902,2016,2,Bihar,Muzaffarpur,13683.0,1580.0,22837.0,4676.0,1921.0,17184.0,9013.0,36526.0
902,2017,2,Bihar,Muzaffarpur,14888.0,2356.0,25373.0,5269.0,5331.0,22575.0,10332.0,40974.0
903,2016,2,Bihar,Darbhanga,8375.0,682.0,12650.0,2490.0,703.0,9760.0,5596.0,20736.0
903,2017,2,Bihar,Darbhanga,8642.0,643.0,14039.0,3542.0,2836.0,12121.0,6098.0,23679.0
904,2016,2,Bihar,Saharsa,6294.0,827.0,13537.0,3863.0,869.0,7990.0,4940.0,22340.0
904,2017,2,Bihar,Saharsa,7025.0,2141.0,13250.0,3409.0,1357.0,10523.0,5863.0,22522.0
905,2016,2,Bihar,Purnea,17394.0,2616.0,40692.0,12146.0,3947.0,23957.0,18390.0,71228.0
905,2017,2,Bihar,Purnea,15670.0,4265.0,40288.0,10273.0,3821.0,23756.0,20218.0,70779.0
906,2016,2,Bihar,Saran,9551.0,8.0,16754.0,255.0,565.0,10124.0,4202.0,21211.0
906,2017,2,Bihar,Saran,12907.0,488.0,16145.0,1529.0,2512.0,15907.0,6040.0,23714.0
907,2016,2,Bihar,Patna,17801.0,579.0,20117.0,3710.0,2998.0,21378.0,7548.0,31375.0
907,2017,2,Bihar,Patna,20760.0,631.0,18265.0,1079.0,4585.0,25976.0,4712.0,24056.0
908,2016,2,Bihar,Mungair,3026.0,253.0,4119.0,919.0,353.0,3632.0,746.0,5784.0
908,2017,2,Bihar,Mungair,3053.0,217.0,4787.0,726.0,666.0,3936.0,1259.0,6772.0
909,2016,2,Bihar,Bhagalpur,11658.0,2081.0,23645.0,5382.0,2214.0,15953.0,6453.0,35480.0
909,2017,2,Bihar,Bhagalpur,14210.0,2882.0,26378.0,5391.0,4441.0,21533.0,8724.0,40493.0
910,2016,15,Jharkhand,Santhal Paragana Dumka,4963.0,16.0,2011.0,3.0,1038.0,6017.0,716.0,2730.0
910,2017,15,Jharkhand,Santhal Paragana Dumka,4337.0,56.0,1224.0,1049.0,2461.0,6854.0,3045.0,5318.0
912,2016,2,Bihar,Gaya,19918.0,254.0,15131.0,456.0,4178.0,24350.0,4842.0,20429.0
912,2017,2,Bihar,Gaya,17546.0,827.0,16112.0,1006.0,6893.0,25266.0,4959.0,22077.0
913,2016,15,Jharkhand,Hazaribagh,6711.0,108.0,2853.0,63.0,2014.0,8833.0,1323.0,4239.0
913,2017,15,Jharkhand,Hazaribagh,5408.0,172.0,1259.0,568.0,2468.0,8048.0,3057.0,4884.0
914,2016,15,Jharkhand,Dhanbad,106.0,0.0,50.0,0.0,7.0,113.0,30.0,80.0
914,2017,15,Jharkhand,Dhanbad,126.0,2307.427238075092,41.0,54.0,52.0,178.0,95.0,190.0
915,2016,15,Jharkhand,Palamau,6428.0,43.0,1303.0,39.0,970.0,7441.0,542.0,1884.0
915,2017,15,Jharkhand,Palamau,6047.0,52.0,1123.0,900.0,1205.0,7304.0,2845.0,4868.0
916,2016,15,Jharkhand,Ranchi,14477.0,523.0,5479.0,174.0,4767.0,19767.0,3010.0,8663.0
916,2017,15,Jharkhand,Ranchi,13875.0,969.0,2136.0,1706.0,7341.0,22185.0,5171.0,9013.0
918,2016,2,Bihar,Nalanda,22811.0,661.0,22682.0,996.0,5352.0,28824.0,6653.0,30331.0
918,2017,2,Bihar,Nalanda,26142.0,652.0,25732.0,1916.0,7039.0,33833.0,8436.0,36084.0
919,2016,2,Bihar,Nawada,7957.0,63.0,4986.0,24.0,908.0,8928.0,1148.0,6158.0
919,2017,2,Bihar,Nawada,6238.0,94.0,6517.0,213.0,1571.0,7903.0,1385.0,8115.0
920,2016,2,Bihar,Aurangabad,20480.0,369.0,12583.0,455.0,5333.0,26182.0,4809.0,17847.0
920,2017,2,Bihar,Aurangabad,17705.0,762.0,15729.0,721.0,6869.0,25336.0,4906.0,21356.0
921,2016,2,Bihar,Bhojpur,17170.0,169.0,15984.0,445.0,2866.0,20205.0,4911.0,21340.0
921,2017,2,Bihar,Bhojpur,15559.0,587.0,22675.0,928.0,4176.0,20322.0,7814.0,31417.0
922,2016,2,Bihar,Rohtas,27516.0,1184.0,26571.0,2476.0,6780.0,35480.0,10666.0,39713.0
922,2017,2,Bihar,Rohtas,28604.0,2493.0,30638.0,1937.0,9066.0,40163.0,9997.0,42572.0
923,2016,2,Bihar,Siwan,7210.0,4.0,11825.0,121.0,373.0,7587.0,1885.0,13831.0
923,2017,2,Bihar,Siwan,10824.0,65.0,12655.0,782.0,1052.0,11941.0,4139.0,17576.0
924,2016,2,Bihar,Gopalganj,4379.0,46.0,6135.0,317.0,257.0,4682.0,727.0,7179.0
924,2017,2,Bihar,Gopalganj,6316.0,47.0,6837.0,624.0,263.0,6626.0,2204.0,9665.0
925,2016,2,Bihar,Champaran(East),23871.0,975.0,28014.0,4153.0,3753.0,28599.0,10358.0,42525.0
925,2017,2,Bihar,Champaran(East),25553.0,2356.0,25885.0,4843.0,7622.0,35531.0,11667.0,42395.0
926,2016,2,Bihar,Champaran(West),25013.0,1553.0,22312.0,6592.0,4140.0,30706.0,9125.0,38029.0
926,2017,2,Bihar,Champaran(West),23543.0,2813.0,20039.0,3079.0,5642.0,31998.0,9581.0,32699.0
927,2016,2,Bihar,Vaishali,16327.0,2541.0,24748.0,6626.0,3883.0,22751.0,10299.0,41673.0
927,2017,2,Bihar,Vaishali,18004.0,3348.0,23459.0,6272.0,9047.0,30399.0,10138.0,39869.0
928,2016,2,Bihar,Sitamarhi,10683.0,257.0,11539.0,1884.0,877.0,11817.0,5063.0,18486.0
928,2017,2,Bihar,Sitamarhi,10469.0,1100.0,12764.0,2339.0,2689.0,14258.0,4714.0,19817.0
929,2016,2,Bihar,Madhubani,7997.0,662.0,11995.0,2659.0,1499.0,10158.0,6191.0,20845.0
929,2017,2,Bihar,Madhubani,10667.0,625.0,12546.0,1865.0,3788.0,15080.0,7020.0,21431.0
930,2016,2,Bihar,Samastipur,12279.0,2263.0,22076.0,4471.0,2217.0,16759.0,7449.0,33996.0
930,2017,2,Bihar,Samastipur,12355.0,2970.0,21627.0,3694.0,4105.0,19430.0,7681.0,33002.0
931,2016,2,Bihar,Begusarai,10646.0,2945.0,29089.0,8821.0,6093.0,19684.0,14309.0,52219.0
931,2017,2,Bihar,Begusarai,13843.0,2574.0,22749.0,6214.0,4700.0,21117.0,11156.0,40119.0
932,2016,2,Bihar,Katihar,13305.0,1971.0,29642.0,7793.0,3281.0,18557.0,13655.0,51090.0
932,2017,2,Bihar,Katihar,10674.0,2813.0,29318.0,9038.0,2734.0,16221.0,14703.0,53059.0
933,2016,15,Jharkhand,Giridih,1608.0,3.0,581.0,0.0,333.0,1944.0,236.0,817.0
933,2017,15,Jharkhand,Giridih,1548.0,7.0,280.0,269.0,463.0,2018.0,685.0,1234.0
934,2016,2,Bihar,Jehanabad,6622.0,36.0,4224.0,97.0,463.0,7121.0,919.0,5240.0
934,2017,2,Bihar,Jehanabad,5703.0,90.0,4808.0,293.0,955.0,6748.0,905.0,6006.0
935,2016,2,Bihar,Madhepura,7878.0,1517.0,17885.0,6050.0,1446.0,10841.0,6917.0,30852.0
935,2017,2,Bihar,Madhepura,10106.0,2233.0,20801.0,5005.0,2416.0,14755.0,9665.0,35471.0
936,2016,2,Bihar,Khagaria,6783.0,420.0,27439.0,7883.0,1099.0,8302.0,9770.0,45092.0
936,2017,2,Bihar,Khagaria,8467.0,1875.0,32206.0,6706.0,2069.0,12411.0,10900.0,49812.0
937,2016,15,Jharkhand,Godda,1991.0,8.0,1162.0,0.0,292.0,2291.0,224.0,1386.0
937,2017,15,Jharkhand,Godda,1760.0,8.0,784.0,314.0,469.0,2237.0,1955.0,3053.0
938,2016,15,Jharkhand,Sahebganj,2960.0,0.0,1883.0,0.0,199.0,3159.0,237.0,2120.0
938,2017,15,Jharkhand,Sahebganj,2138.0,22.0,682.0,375.0,706.0,2866.0,1717.0,2774.0
940,2016,15,Jharkhand,Devghar Deogarh,14073.0,347.0,7458.0,486.0,2834.0,17254.0,3381.0,11325.0
940,2017,15,Jharkhand,Devghar Deogarh,11853.0,460.0,3818.0,4881.0,6351.0,18664.0,9540.0,18239.0
941,2016,15,Jharkhand,Lohardagga,5999.0,265.0,1948.0,101.0,2277.0,8541.0,1586.0,3635.0
941,2017,15,Jharkhand,Lohardagga,5929.0,363.0,927.0,698.0,2898.0,9190.0,2276.0,3901.0
942,2016,15,Jharkhand,Gumla,2699.0,29.0,888.0,0.0,379.0,3107.0,147.0,1035.0
942,2017,15,Jharkhand,Gumla,3192.0,42.0,438.0,111.0,662.0,3896.0,1061.0,1610.0
943,2016,15,Jharkhand,Singhbhum East,315.0,13.0,168.0,0.0,5.0,333.0,14.0,182.0
943,2017,15,Jharkhand,Singhbhum East,696.0,11.0,109.0,2420.3503341276896,81.0,788.0,275.0,384.0
944,2016,15,Jharkhand,Singhbhum West,980.0,7.0,321.0,0.0,306.0,1293.0,91.0,412.0
944,2017,15,Jharkhand,Singhbhum West,1320.0,17.0,201.0,94.0,777.0,2114.0,414.0,709.0
945,2016,2,Bihar,Araria,12793.0,2292.0,30107.0,10482.0,2494.0,17579.0,12188.0,52777.0
945,2017,2,Bihar,Araria,12440.0,3653.0,28603.0,7361.0,3380.0,19473.0,12847.0,48811.0
946,2016,2,Bihar,Kishanganj,4098.0,214.0,6124.0,767.0,846.0,5158.0,1958.0,8849.0
946,2017,2,Bihar,Kishanganj,3318.0,422.0,8290.0,1282.0,761.0,4501.0,4073.0,13645.0
947,2016,2,Bihar,Buxar,13119.0,145.0,13357.0,273.0,1789.0,15053.0,2685.0,16315.0
947,2017,2,Bihar,Buxar,13794.0,551.0,18657.0,356.0,3139.0,17484.0,6153.0,25166.0
948,2016,2,Bihar,Bhabhua Kaimur,14134.0,143.0,11084.0,381.0,2522.0,16799.0,3270.0,14735.0
948,2017,2,Bihar,Bhabhua Kaimur,15250.0,568.0,17751.0,514.0,4908.0,20726.0,5545.0,23810.0
949,2016,2,Bihar,Banka,8715.0,800.0,10885.0,969.0,2010.0,11525.0,2419.0,14273.0
949,2017,2,Bihar,Banka,9740.0,1318.0,10451.0,1620.0,3587.0,14645.0,2554.0,14625.0
950,2016,2,Bihar,Jamui,11546.0,322.0,12077.0,1198.0,2558.0,14426.0,4426.0,17701.0
950,2017,2,Bihar,Jamui,12332.0,973.0,11864.0,1165.0,4495.0,17800.0,3322.0,16351.0
951,2016,2,Bihar,Supaul,7025.0,1145.0,13817.0,4627.0,2688.0,10858.0,6709.0,25153.0
951,2017,2,Bihar,Supaul,7655.0,2253.0,16152.0,3889.0,2901.0,12809.0,8173.0,28214.0
952,2016,15,Jharkhand,Chatra,1962.0,12.0,384.0,0.0,603.0,2577.0,126.0,510.0
952,2017,15,Jharkhand,Chatra,2141.0,38.0,438.0,147.0,904.0,3083.0,1101.0,1686.0
953,2016,15,Jharkhand,Bokaro,717.0,3.0,344.0,7.0,160.0,880.0,118.0,469.0
953,2017,15,Jharkhand,Bokaro,705.0,12.0,84.0,73.0,256.0,973.0,200.0,357.0
954,2016,15,Jharkhand,Gadva Garhwa,3694.0,12.0,1126.0,0.0,418.0,4124.0,212.0,1338.0
954,2017,15,Jharkhand,Gadva Garhwa,3895.0,11.0,936.0,467.0,668.0,4574.0,2393.0,3796.0
955,2016,15,Jharkhand,Khodrama Koderma,3816.0,34.0,1091.0,71.0,861.0,4711.0,308.0,1470.0
955,2017,15,Jharkhand,Khodrama Koderma,1964.0,40.0,270.0,105.0,711.0,2715.0,684.0,1059.0
956,2016,2,Bihar,Lakhisarai,3035.0,80.0,2633.0,98.0,602.0,3717.0,737.0,3468.0
956,2017,2,Bihar,Lakhisarai,2963.0,74.0,3360.0,259.0,730.0,3767.0,688.0,4307.0
957,2016,15,Jharkhand,Pakund Pakur,1405.0,0.0,1028.0,0.0,21.0,1426.0,341.0,1369.0
957,2017,15,Jharkhand,Pakund Pakur,1377.0,2307.427238075092,511.0,105.0,474.0,1850.0,1266.0,1882.0
958,2016,2,Bihar,Sheikapura,5506.0,24.0,3739.0,36.0,642.0,6172.0,1236.0,5011.0
958,2017,2,Bihar,Sheikapura,4901.0,60.0,5136.0,290.0,1326.0,6287.0,1250.0,6676.0
960,2016,2,Bihar,Sheohar,1715.0,45.0,2056.0,303.0,153.0,1913.0,603.0,2962.0
960,2017,2,Bihar,Sheohar,1529.0,152.0,2977.0,353.0,433.0,2114.0,737.0,4067.0
961,2016,2,Bihar,Arwal,5720.0,33.0,3884.0,71.0,553.0,6306.0,807.0,4762.0
961,2017,2,Bihar,Arwal,4837.0,179.0,4122.0,184.0,956.0,5972.0,821.0,5127.0
962,2016,15,Jharkhand,Jamtara,797.0,0.0,305.0,0.0,21.0,818.0,3.0,308.0
962,2017,15,Jharkhand,Jamtara,594.0,2307.427238075092,107.0,33.0,42.0,636.0,263.0,403.0
963,2016,15,Jharkhand,Latehar,3287.0,65.0,796.0,30.0,855.0,4207.0,335.0,1161.0
963,2017,15,Jharkhand,Latehar,3747.0,34.0,314.0,239.0,1058.0,4839.0,790.0,1343.0
964,2016,15,Jharkhand,Sariakela Kharsawan,212.0,0.0,20.0,0.0,13.0,225.0,0.0,20.0
964,2017,15,Jharkhand,Sariakela Kharsawan,261.0,0.0,15429.93057412009,2548.5975050974644,53.0,314.0,5810.318097415504,0.0
965,2016,15,Jharkhand,Simdega,754.0,0.0,56.0,0.0,29.0,783.0,8.0,64.0
965,2017,15,Jharkhand,Simdega,826.0,2307.427238075092,23.0,9.0,111.0,937.0,60.0,92.0
999,2016,11,Tamil Nadu,Chennai,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
999,2017,11,Tamil Nadu,Chennai,14646.495067264577,2299.760513372032,15392.545506655584,2376.1179486947344,5656.113901345294,22602.35515695069,6433.417133530525,24202.084304819196
1001,2016,3,Gujarat,Anand,24591.0,1761.0,39495.0,2626.0,2976.0,29328.0,3772.0,45893.0
1001,2017,3,Gujarat,Anand,28959.0,2107.0,33604.0,3244.0,4032.0,35098.0,4097.0,40945.0
1002,2016,3,Gujarat,Dahod,15166.0,259.0,6577.0,11.0,1832.0,17257.0,825.0,7413.0
1002,2017,3,Gujarat,Dahod,17342.0,16.0,6427.0,4.0,2781.0,20139.0,968.0,7399.0
1003,2016,3,Gujarat,Narmada,7852.0,1306.0,3807.0,1148.0,1021.0,10179.0,547.0,5502.0
1003,2017,3,Gujarat,Narmada,9237.0,1836.0,5556.0,1299.0,1329.0,12402.0,802.0,7657.0
1004,2016,3,Gujarat,Navsari,11902.0,2710.0,8176.0,3213.0,3692.0,18304.0,2584.0,13973.0
1004,2017,3,Gujarat,Navsari,13346.0,3691.0,7453.0,2541.0,3857.0,20894.0,3081.0,13075.0
1005,2016,3,Gujarat,Patan,7980.0,134.0,20257.0,247.0,1563.0,9677.0,4989.0,25493.0
1005,2017,3,Gujarat,Patan,8772.0,144.0,24540.0,275.0,2095.0,11011.0,6473.0,31288.0
1006,2016,3,Gujarat,Porbandar,3027.0,280.0,2889.0,420.0,2161.0,5468.0,1141.0,4450.0
1006,2017,3,Gujarat,Porbandar,4208.0,370.0,3403.0,226.0,2949.0,7527.0,1752.0,5381.0
1007,2016,4,Haryana,Fatehabad,27503.0,1296.0,36537.0,751.0,8943.0,37742.0,8846.0,46134.0
1007,2017,4,Haryana,Fatehabad,32928.0,2523.0,39952.0,857.0,8702.0,44153.0,8592.0,49401.0
1008,2016,4,Haryana,Jhajjar,8474.0,303.0,13283.0,202.0,3339.0,12116.0,3813.0,17298.0
1008,2017,4,Haryana,Jhajjar,7894.0,338.0,14184.0,268.0,3882.0,12114.0,4214.0,18666.0
1009,2016,4,Haryana,Panchkula,2200.0,163.0,2886.0,133.0,766.0,3129.0,618.0,3637.0
1009,2017,4,Haryana,Panchkula,3178.0,214.0,2735.0,27.0,792.0,4184.0,688.0,3450.0
1010,2016,5,Karnataka,Bagalkote,26195.0,8063.0,19364.0,7865.0,13260.0,47518.0,10066.0,37295.0
1010,2017,5,Karnataka,Bagalkote,21103.0,7649.0,25028.0,8510.0,10871.0,39623.0,10004.0,43542.0
1011,2016,5,Karnataka,Chamaraja Nagar,6072.0,3365.0,5225.0,2229.0,4078.0,13515.0,2834.0,10288.0
1011,2017,5,Karnataka,Chamaraja Nagar,6876.0,4333.0,5761.0,3273.0,3371.0,14580.0,3144.0,12178.0
1012,2016,5,Karnataka,Davanagere,42237.0,7646.0,12181.0,3721.0,23122.0,73005.0,10736.0,26638.0
1012,2017,5,Karnataka,Davanagere,29791.0,5697.0,19360.0,4585.0,14774.0,50262.0,13000.0,36945.0
1013,2016,5,Karnataka,Gadag,10109.0,1656.0,3366.0,671.0,5498.0,17263.0,1981.0,6018.0
1013,2017,5,Karnataka,Gadag,8588.0,1648.0,4454.0,1136.0,4579.0,14815.0,2417.0,8007.0
1014,2016,5,Karnataka,Haveri,28721.0,3452.0,9188.0,2103.0,11461.0,43634.0,10076.0,21367.0
1014,2017,5,Karnataka,Haveri,24882.0,4822.0,9007.0,1645.0,8695.0,38399.0,6739.0,17391.0
1015,2016,5,Karnataka,Koppal,30905.0,7504.0,9904.0,2647.0,15311.0,53720.0,7281.0,19832.0
1015,2017,5,Karnataka,Koppal,17436.0,4450.0,18067.0,4208.0,8603.0,30489.0,9203.0,31478.0
1016,2016,5,Karnataka,Udupi,1940.0,1176.0,918.0,703.0,926.0,4042.0,486.0,2107.0
1016,2017,5,Karnataka,Udupi,1574.0,1096.0,927.0,613.0,753.0,3423.0,499.0,2039.0
1017,2016,9,Punjab,S.B.S Nagar,13029.0,1361.0,15431.0,2420.3503341276896,4058.0,18448.0,6267.0,21697.0
1017,2017,9,Punjab,S.B.S Nagar,12753.0,1279.0,11856.0,906.0,3311.0,17343.0,3472.0,16234.0
1018,2016,9,Punjab,Shri Mukatsar Sahib,42092.0,1395.0,41540.0,2420.3503341276896,7806.0,51292.0,9959.0,51499.0
1018,2017,9,Punjab,Shri Mukatsar Sahib,41816.0,1312.0,37965.0,670.0,7058.0,50186.0,7164.0,45799.0
1019,2016,9,Punjab,Moga,41174.0,3195.0,41795.0,2420.3503341276896,9343.0,53712.0,10482.0,52276.0
1019,2017,9,Punjab,Moga,40898.0,3112.0,38220.0,670.0,8376.0,52386.0,7686.0,46576.0
1020,2016,10,Rajasthan,Karoli,31263.0,167.0,12305.0,1.0,5032.0,36462.0,2131.0,14437.0
1020,2017,10,Rajasthan,Karoli,8773.0,26.0,11222.0,92.0,4351.0,13150.0,3396.0,14710.0
1022,2016,11,Tamil Nadu,Karur,1610.0,416.0,2439.0,1099.0,606.0,2632.0,827.0,4365.0
1022,2017,11,Tamil Nadu,Karur,915.0,477.0,3263.0,1222.0,304.0,1696.0,1021.0,5506.0
1023,2016,11,Tamil Nadu,Namakkal,2713.0,905.0,4021.0,910.0,1326.0,4944.0,2399.0,7330.0
1023,2017,11,Tamil Nadu,Namakkal,1760.0,1295.0,5137.0,2443.0,1041.0,4096.0,3074.0,10654.0
1024,2016,11,Tamil Nadu,Perambular,4319.0,741.0,3772.0,1505.0,3222.0,8282.0,2060.0,7337.0
1024,2017,11,Tamil Nadu,Perambular,4164.0,982.0,11111.0,1245.0,1742.0,6888.0,2147.0,14503.0
